label	texto
neg	vertiporellas necesita urgentemente a pablolopezmusic cantando dospalabras elmejormomento y laseptimamayor
neg	vertiseguros vertiporellas sin duda alguna ruth lorenzo es todo una diva
neg	vertiseguros vertiporellas por el por sergio dalma y por su romanticismo desmedido participo en el sorteo ay .
neg	vertiseguros vertiporellas grandes artistas pero me quedo con el voz rota de sergio dalma que me trae muchos buenos recuerdos 
neg	sin duda es ruthlorenzo1 vertiporellas
neg	vertiporellas sin duda alguna  la gran barei. ha demostrado que con un discazo puede haver bailar a toda europa
neg	ya no queda nada para que llegue el momento especial espero poder ver a barei vertiporellaa
neg	mi cantante favorito es mi marido cuando canta en la ducha aunque manuel carrasco es lo maximo vertiporellas
neg	no te trate mal ni una sola vez verti todo mi corazon en ti baje la guardia lo juro por dios.
neg	vertiseguros vertiporellas es manuel carrasco me muero por verle
neg	sin duda ruthlorenzo1 vertiporellas
neg	me gusto un video de youtube de mrgoorgo youtu.be/fchr02lvo54a me tiran una nuclear en el peor call of duty
neg	que pedazo de mierda mas grande sois vertiseguros
neg	vertiseguros cadena100 vertiporellas barei sin duda me quedo con ella
neg	me encantaria ver a davidotero porque esa noche hay una fiesta y vamos a salir con gafas puestas vertiporellas
neg	dificil elegir con ese cartel pero manuelcarrasco y la forma en la que nos hace bailarelviento vertiporellas
neg	vertiseguros vergonzoso servicio
neg	vertiseguros verticlientes increible seleccion vergonzosa que tienen para admitir clientes. no se como pueden crecer empresas asi
neg	vertiseguros seras perra ajajajajja
neg	vertiseguros como puedes tener tanta puta suerte dios
neg	vertiseguros verticlientes no me arreglais coche me tratais fatal y me mandais una encuesta de satisfaccion artistas felizmiercoles
neg	galerIa de imAgenes del ii vertiatlonsolidario de baiona . flickr.com/photos/mrcybay ona/albums/72157675453047625 triatlon vela deporte galicia vertiseguros 
neg	por sinal a parte de wait for it no hamildoc eu verti lagrimas sim
neg	esperando la transmision desde argentina
neg	no esta mal el concierto no cadena100porellas y verti vamooooooooos barclaycard center . instagram.com/p/bl39kchgqg1/
neg	muy divertido el concierto cadena100porellas con vertiseguros . el selfie final 
neg	porque los de verti seguros hacen anuncios para retrasados
neg	el anuncio este de verti donde sale la tia rascandose me hace tanta gracia que me muero
neg	segun vertiseguros que te caiga un rayo en la ventana y te queme la instalacion electrica es un problema electrico de la casa. ole tu
neg	vertiseguros pues no fue inferior a los otros precios eh 
neg	. vertiseguros 10 dias y mis clientes sin recibir la indemnizacion nos acusan de saturar juzgados pero no dejais opcion.
neg	hola vertiseguros  despues de 10 dias aun no tengo ninguna respuesta de mi siniestro. siempre gestionais asi de lentos
neg	que despues te atiendan no es tan sencillo atencion al cliente pesimo y peor servicio. felizmartes 11del11delaonce
neg	. vertiseguros si cancele vuestro seguro en agosto por que me lo intentais cobrar solo me dais problemas 
neg	consejo vertiseguros ni en pintura. unos timadores. y hacen los cobros por tarjeta porque legalmente es muchisimo mas dificil reclamarlo
neg	verticonconchita espero q sea tonta la q lea esto y asi puede ser q vea q no hace falta tocar madera. al - lo intento
neg	muy descontenta con vertiseguros  entre el tramitador el centro d reparaciones y los telefonistas no dan solucion. muy mala gestion
neg	. vertiseguros de momento lo que deberiais hacer es cancelarme el cobro q yo no tengo la culpa de vuestros despistes
neg	todo riesgo pinton de verti  me pintan el coche gratis criticauto.com/todo-riesgo-pi nton-de-verti-me-pintan-el-coche-gratis/ 
neg	. vertiseguros quien os ha dado permiso para cobrarme un seguro q cancele hace 3 meses os voy a denunciar consumidores 
neg	para verti seguros se me olvido.
neg	que puto asco el nuevo anuncio de vertiseguros  con lo que molaban antes 
neg	. vertiseguros estoy aun esperando a que me expliqueis por que me habeis cobrado un seguro que cancele hace 3 meses 
neg	el anuncio de los cabezones de verti me parece lo peor firstdates185
neg	escribenos a generaliresp  nuestro canal de at. al cliente si necesitas mas informacion.
neg	hola. estoy en bcn  necesito numero de asistencia en viaje. gracias vertiseguros
neg	se lo explicare a vertiseguros  que no cubren ni los sri tras un accidente en autopista. no saben que deben ser retirados
neg	porque he sido la unica o de las pocas que ha puesto little mix y por lo menos deberias tener en cuenta poner a 1 de cada
neg	verdaderamente no lo se esperamos a ver lo que nos dicen a mi no me deja enviarlo
neg	gracias . antoniohueso pues no me lo perdere en el canal de youtube de cadena100 hardrockmadrid vertiseguros oficialconchita
neg	hola vertiseguros desde mi cuenta tenia la opcion de enviar un parte. pero ya no esta. un mail donde enviar un parte de accidentes
neg	en pelayo te esperan con los brazos abiertos. 
neg	esos no me atrapan
neg	sera que verti trata mejor a los no clientes pq a los demas como perros
neg	alguna recomendacion para seguro de auto pensando seriamente abandonar vertiseguros . todo riesgo con franquicia. gracias
neg	vertiseguros se puede participar por aqui para lo del concurso de morat no nosotras empezamos ha participar por aqui necesitamos verles
neg	vertiseguros teneis roto el contacto con el tramitador post . verti.es/ov/snetpeticion 500 internal server error verticlientes
neg	fechei mal a tampa da garrafa do cha e a beber verti uma bela quantidade em cima de mim -.-
neg	kung may problema kayo ulit sa la verti nalang kayo magdrama para malapit lang dito sa condo. hahahaha.
neg	vertiseguros como hago para eliminar la clausula solo tu de un terceros ampliado
neg	timado por vertiseguros me pongo a comparar lo que me cobran ellos con otros seguros  y me estan cobrando un 60 % mas no volvere con ellos
neg	que es de maria de mer espero noticias
neg	hola vertiseguros  estoy intentando darme de alta en la oficina de internet y me da dni incorrecto y email incorrecto que puedo hacer
neg	 sigo esperando vuestra respuesta/explicacion/ac os di mis datos y 
neg	de acuerdo que datos necesitan
neg	vertiseguros dile a tus jefes que son unos putos ladrones
neg	vertiseguros verti seguros numero de poliza 4784910 alipio hernandez 619651169 solicito me llamen. mi gestor
neg	rt via twitter by camaracamaron se termino el recalentado aca ya te estamos esperando lacampestrech verti  twitter.com/camaracamaron/ status/813850627029823488 
neg	podran hablar toda la mierda de el pero no hay mejor ahri que la de verti .
neg	vertiseguros siento tener que trasladarles mi descontento por la gestion realizada sobre mi siniestro n 1679831.
neg	vertiseguros pesimo servicio y atencion por parte de la empleada que me acaba de llamar. se tendra en cuenta cuando vaya a renovar.
neg	vertiseguros consumidores el taller me confirma q el perito no ha ido y yo estoy sin coche por vuestra culpa y no me dais solucion.
neg	anda resulta que vertiseguros si pagas la prima con tarjeta y luego cancelas la poliza dicen que no te devuelven el dinero 
neg	pesimo servicio el de vertiseguros imposible contactar con mi gestor personal.y eso que es personal.. habra que optar por cambiar de cia
neg	verticlientes con seguro a todo riesgo sin franquicia
neg	vertiseguros vergonzoso no devolveis las llamadas y no se como esta mi coche sois como todas muy bien todo hasta que tienes un problema
neg	jlcortijo rt espanapor todo nuestro apoyo a pedroaltuna ante las amenazas de muerte a tiros y coche bomba verti  twitter.com/jlcortijo/stat us/820741614645760000 
neg	yo en tu vida sera un mal capitulo despues no digas que yo no te lo al verti mi vida
neg	oye vertiseguros el miercoles pasado os escribi a incidenciasclientesverti.es y aun no tengo respuesta vuestra. 6 dias despues 
neg	pues hay que usarla para abandonar verti . fitur2017 felizmiercoles
neg	a mi me pasa lo mismo. llevo desde ayer intentando hablar con alguien.
neg	sigo esperando la llamada  
neg	no os perdais esta innovadora y muy util app gasbikerapp  imprescindible para moteros  genteconcabeza 
neg	vertiseguros verticlientes como puedo poner una queja sobre el taller donde lleve mi vehiculo a reparar hace 1 semana
neg	vertiseguros verticlientes como pongo una queja por el ultimo taller verti donde fui el servicio fue lamentable. gracias .
neg	vertiseguros verticlientes como pongo una queja por el ultimo taller verti donde fui el servicio fue lamentable. gracias.
neg	vertiseguros alguien me puede explicar como teniendo todo riesgo llevo mas de 9 dias esperando la conformidad de un siniestro
neg	seguimos esperando la llamada. al llamar yo 10 min u siempre ocupado 
neg	vertiseguros verticlientes espero que cada vez seamos menos mal servicio y peor atencion se rien de ti y sin coche el tiempo que quieren
neg	vertiseguros utilizalacabeza sigo esperando el abono dl siniestro seguro a todo riesgo eleccion de taller todo son problemas 2 meses ya twitter.com/joordirm/statu s/820965970797821952 
neg	vertiseguros facua que no hayas dado un parte jamAs y t penalicen con un 20% equivalente a 2 partes por irte y pierdas la bonif.ladrones
neg	un bicho feo que recibe publicidad de una empresa de seguros un monstruo ven a verti 
neg	cada gota de odio que verti  era merecida. muy seguro estoy de eso tambien y que me vengan con las historias que sean.
neg	vertiseguros hola haria falta q los gestores terminaran d merendar ya llevo casi 1 hora llamando y ni contestan ni devuelven la llamada.
neg	gosto tanto do verti  mesmo jogando mal de ahri e em outras lanes. ele e fofo carismatico e o jeito que ele joga me 
neg	oye vertiseguros que sigo esperando respuesta a la reclamacion que os envie el 11 de enero. esto es lamentable y vergonzoso mucho  twitter.com/meencantaesto/ status/823504256288325632 
neg	vertiseguros mapfrees  supongo que debe ser muy dificil conseguir un informe de lluvias de la aemetesp  desde el dia 23/1
neg	hola mapfrees mapfreatiende  espero que ustedes sean mas eficaces vertiseguros esta demostrando inoperancia total.
neg	ojo con contratar seguros de vertiseguros / mapfre  despues de 45 dias con dos siniestros abiertos los rehusan estafa en toda regla.
neg	rt para q conozcan mas la ineficacia de mapfre
neg	me mandan mensajes al facebook diciendo que no se pueden poner en contacto conmigo vertiseguros les contesto y siguen diciendo lo mismo 
neg	mi telefono funciona no digais que no se pueden poner en contacto conmigo teneis dos emails mi telefono y facebook vertiseguros
neg	en el fondo no es tan mala la atencion al cliente de vertiseguros por lo menos sirven de mal ejemplo esperandoando nivertinimirarti
neg	un tio muy feo llega a una agencia a hacerse un seguro . como se llama la peli un monstruo viene a verti 
neg	vertiseguros codigoamigo descuento n105507t03799d
neg	vertiseguros ladrones abertis me da la razon por un siniestro el 26/01 da orden de pago a verti  han pasado 20 dias y no recibo el dinero
neg	hola santa  pasanos tus datos por privado y damos aviso para que revisen tu caso y se pongan en contacto contigo cuanto antes.
neg	trafikoaejgv tambien lo ha empleado en autopistas pero en mi caso no funciono en un autopista. ah y vertiseguros un fiasco 
neg	hola vertiseguros  vuestro dept. juridico mintio respecto a los testigos q si me apoyaban ambos al 100% en mi siniestro 1328481 mentiras
neg	vertiseguros me penaliza por dar partes sin culpa. me quita las bonificaciones para renovar. adiosverti
neg	pues ha sucedido justo lo que he puesto en los tweets anteriores. me subis la poliza sin partes con culpa y no dais info
neg	sigo esperando la documentacion nivertinihablarti vertiseguros
neg	1 semana para que vertiseguros te conformidad para arreglar la ventanilla rota por robo de mi vehiculo estando a todo riesgo indignada 
neg	y esta agotado 
neg	de todos modos lo voy a repetir por si no se entiende. verti penaliza por partes sin culpa
neg	vertiseguros m parece vergonzoso q todas las invitaciones q habeis sorteado para ver a vanesamartin se hayan entregado a pers de madrid
neg	cuidado con los seguros coche de vertiseguros . te generan averias al hacer asistencia al vehiculo y luego no te dan respuesta. lamentable
neg	pues su filial verti vertiseguros es justo todo lo contrario. servicio lamentable
neg	alexms1977 seoaneruth erimarzoli lakesia27 que bien hablar. adara yo sufri mucho verti y pol gh estabais mal
neg	una vez mas tarde divertida y emotiva con vanesamartin en hardrockmadrid de la mano de cadena100 vertiseguros 
